202007031330|6|강원 경포 해수욕장|1242.5
202007031330|42|강원 정동진 해수욕장|350.0
202007031330|46|강원 송지호오토캠핑 해수욕장|3552.5
202007031330|25|충남 꽃지 해수욕장|1347.5
202007031330|34|부산 임랑 해수욕장|0.0
202007031330|19|강원 하조대 해수욕장|1554.0
202007031330|21|경북 고래불 해수욕장|1617.0
202007031330|45|인천 하나개 해수욕장|882.0
202007031330|1|부산 해운대 해수욕장|11602.5
202007031330|30|제주 금능 해수욕장|3570.0
202007031330|10|강원 삼척 해수욕장|2282.0
202007031330|39|경남 상주은모래 해수욕장|612.5
202007031330|13|강원 추암 해수욕장|1536.5
202007031330|49|강원 천진 해수욕장|3703.0
202007031330|15|충남 만리포 해수욕장|1305.5
202007031330|20|제주 협재 해수욕장|2331.0
202007031330|5|부산 다대포 해수욕장|3629.5
202007031330|32|부산 일광 해수욕장|5131.0
202007031330|35|제주 중문 해수욕장|210.0
202007031330|18|울산 진하 해수욕장|3426.5
202007031330|31|강원 삼포 해수욕장|0.0
202007031330|28|강원 화진포 해수욕장|679.0
202007031330|9|강원 속초 해수욕장|3024.0
202007031330|47|경북 관성 해수욕장|497.0
202007031330|11|강원 노봉 해수욕장|0.0
202007031330|22|강원 주문진 해수욕장|833.0
202007031330|8|강원 낙산 해수욕장|2009.0
202007031330|14|전남 신지명사십리 해수욕장|10.5
202007031330|26|강원 송지호 해수욕장|3318.0
202007031330|36|강원 장호 해수욕장|0.0
202007031330|48|강원 중광쟁 해수욕장|196.0
202007031330|50|충남 신두리 해수욕장|220.5
202007031330|37|충남 무창포 해수욕장|308.0
202007031330|38|강릉 안목 해수욕장|28.0
202007031330|44|강원 등대 해수욕장|850.5
202007031330|3|부산 송도 해수욕장|9380.0
202007031330|2|부산 광안리 해수욕장|10150.0
202007031330|43|강원 용화 해수욕장|1204.0
202007031330|24|제주 이호테우 해수욕장|724.5
202007031330|17|제주 함덕 해수욕장|3.5
202007031330|40|인천 을왕리 해수욕장|2929.5
202007031330|4|충남 대천 해수욕장|2338.0
202007031330|16|울산 일산 해수욕장|3766.0
202007031330|23|충남 춘장대 해수욕장|500.5
202007031330|29|강원 외옹치 해수욕장|738.5
202007031330|12|강원 맹방 해수욕장|420.0
202007031330|7|부산 송정 해수욕장|14077.0
202007031330|33|충남 몽산포 해수욕장|556.5
202007031330|27|제주 곽지 해수욕장|931.0
202007031330|41|충남 삼봉 해수욕장|374.5
