202007031100|27|제주 곽지 해수욕장|770.0
202007031100|12|강원 맹방 해수욕장|234.5
202007031100|1|부산 해운대 해수욕장|10377.5
202007031100|15|충남 만리포 해수욕장|763.0
202007031100|13|강원 추암 해수욕장|1298.5
202007031100|11|강원 노봉 해수욕장|0.0
202007031100|2|부산 광안리 해수욕장|8977.5
202007031100|40|인천 을왕리 해수욕장|1459.5
202007031100|14|전남 신지명사십리 해수욕장|10.5
202007031100|4|충남 대천 해수욕장|2030.0
202007031100|8|강원 낙산 해수욕장|1774.5
202007031100|10|강원 삼척 해수욕장|1214.5
202007031100|46|강원 송지호오토캠핑 해수욕장|2821.0
202007031100|18|울산 진하 해수욕장|3178.0
202007031100|45|인천 하나개 해수욕장|493.5
202007031100|47|경북 관성 해수욕장|248.5
202007031100|3|부산 송도 해수욕장|7966.0
202007031100|36|강원 장호 해수욕장|0.0
202007031100|38|강릉 안목 해수욕장|21.0
202007031100|7|부산 송정 해수욕장|10489.5
202007031100|5|부산 다대포 해수욕장|3601.5
202007031100|22|강원 주문진 해수욕장|525.0
202007031100|28|강원 화진포 해수욕장|525.0
202007031100|49|강원 천진 해수욕장|3066.0
202007031100|32|부산 일광 해수욕장|3363.5
202007031100|16|울산 일산 해수욕장|2492.0
202007031100|31|강원 삼포 해수욕장|0.0
202007031100|6|강원 경포 해수욕장|731.5
202007031100|19|강원 하조대 해수욕장|1008.0
202007031100|23|충남 춘장대 해수욕장|378.0
202007031100|34|부산 임랑 해수욕장|0.0
202007031100|33|충남 몽산포 해수욕장|490.0
202007031100|24|제주 이호테우 해수욕장|637.0
202007031100|48|강원 중광쟁 해수욕장|287.0
202007031100|25|충남 꽃지 해수욕장|1067.5
202007031100|41|충남 삼봉 해수욕장|364.0
202007031100|17|제주 함덕 해수욕장|3.5
202007031100|20|제주 협재 해수욕장|1568.0
202007031100|43|강원 용화 해수욕장|1053.5
202007031100|21|경북 고래불 해수욕장|1148.0
202007031100|29|강원 외옹치 해수욕장|486.5
202007031100|42|강원 정동진 해수욕장|651.0
202007031100|37|충남 무창포 해수욕장|252.0
202007031100|50|충남 신두리 해수욕장|227.5
202007031100|30|제주 금능 해수욕장|2506.0
202007031100|26|강원 송지호 해수욕장|2439.5
202007031100|35|제주 중문 해수욕장|210.0
202007031100|44|강원 등대 해수욕장|770.0
202007031100|39|경남 상주은모래 해수욕장|458.5
202007031100|9|강원 속초 해수욕장|2282.0
