202006221400|4|충남 대천 해수욕장|490
202006221400|13|강원 추암 해수욕장|398
202006221400|28|강원 화진포 해수욕장|242
202006221400|34|부산 임랑 해수욕장|381
202006221400|40|인천 을왕리 해수욕장|712
202006221400|44|강원 등대 해수욕장|242
202006221400|16|울산 일산 해수욕장|958
202006221400|10|강원 삼척 해수욕장|417
202006221400|26|강원 송지호 해수욕장|949
202006221400|23|충남 춘장대 해수욕장|121
202006221400|33|충남 몽산포 해수욕장|147
202006221400|42|강원 정동진 해수욕장|164
202006221400|46|강원 송지호오토캠핑 해수욕장|1133
202006221400|1|부산 해운대 해수욕장|3202
202006221400|41|충남 삼봉 해수욕장|99
202006221400|39|경남 상주은모래 해수욕장|227
202006221400|2|부산 광안리 해수욕장|3196
202006221400|18|울산 진하 해수욕장|950
202006221400|20|제주 협재 해수욕장|1002
202006221400|24|제주 이호테우 해수욕장|237
202006221400|30|제주 금능 해수욕장|1333
202006221400|32|부산 일광 해수욕장|1500
202006221400|43|강원 용화 해수욕장|389
202006221400|37|충남 무창포 해수욕장|99
202006221400|49|강원 천진 해수욕장|906
202006221400|47|경북 관성 해수욕장|125
202006221400|12|강원 맹방 해수욕장|138
202006221400|7|부산 송정 해수욕장|3745
202006221400|8|강원 낙산 해수욕장|469
202006221400|21|경북 고래불 해수욕장|402
202006221400|22|강원 주문진 해수욕장|290
202006221400|27|제주 곽지 해수욕장|333
202006221400|45|인천 하나개 해수욕장|189
202006221400|5|부산 다대포 해수욕장|1172
202006221400|9|강원 속초 해수욕장|791
202006221400|14|전남 신지명사십리 해수욕장|5
202006221400|15|충남 만리포 해수욕장|301
202006221400|19|강원 하조대 해수욕장|477
202006221400|38|강릉 안목 해수욕장|10
202006221400|50|충남 신두리 해수욕장|54
202006221400|25|충남 꽃지 해수욕장|318
202006221400|35|제주 중문 해수욕장|51
202006221400|48|강원 중광쟁 해수욕장|55
202006221400|3|부산 송도 해수욕장|2341
202006221400|6|강원 경포 해수욕장|347
202006221400|29|강원 외옹치 해수욕장|167
