202006221300|7|부산 송정 해수욕장|3647
202006221300|17|제주 함덕 해수욕장|1
202006221300|28|강원 화진포 해수욕장|193
202006221300|29|강원 외옹치 해수욕장|187
202006221300|41|충남 삼봉 해수욕장|100
202006221300|2|부산 광안리 해수욕장|3065
202006221300|8|강원 낙산 해수욕장|503
202006221300|14|전남 신지명사십리 해수욕장|3
202006221300|33|충남 몽산포 해수욕장|145
202006221300|24|제주 이호테우 해수욕장|223
202006221300|3|부산 송도 해수욕장|2331
202006221300|49|강원 천진 해수욕장|940
202006221300|1|부산 해운대 해수욕장|3219
202006221300|13|강원 추암 해수욕장|405
202006221300|23|충남 춘장대 해수욕장|136
202006221300|26|강원 송지호 해수욕장|873
202006221300|27|제주 곽지 해수욕장|383
202006221300|30|제주 금능 해수욕장|1263
202006221300|4|충남 대천 해수욕장|477
202006221300|19|강원 하조대 해수욕장|449
202006221300|48|강원 중광쟁 해수욕장|52
202006221300|21|경북 고래불 해수욕장|416
202006221300|45|인천 하나개 해수욕장|190
202006221300|47|경북 관성 해수욕장|106
202006221300|18|울산 진하 해수욕장|900
202006221300|38|강릉 안목 해수욕장|16
202006221300|43|강원 용화 해수욕장|375
202006221300|20|제주 협재 해수욕장|943
202006221300|25|충남 꽃지 해수욕장|370
202006221300|50|충남 신두리 해수욕장|67
202006221300|9|강원 속초 해수욕장|799
202006221300|10|강원 삼척 해수욕장|447
202006221300|40|인천 을왕리 해수욕장|673
202006221300|42|강원 정동진 해수욕장|132
202006221300|5|부산 다대포 해수욕장|1067
202006221300|34|부산 임랑 해수욕장|335
202006221300|37|충남 무창포 해수욕장|88
202006221300|44|강원 등대 해수욕장|273
202006221300|46|강원 송지호오토캠핑 해수욕장|1032
202006221300|16|울산 일산 해수욕장|964
202006221300|32|부산 일광 해수욕장|1515
202006221300|35|제주 중문 해수욕장|49
202006221300|39|경남 상주은모래 해수욕장|202
202006221300|6|강원 경포 해수욕장|330
202006221300|22|강원 주문진 해수욕장|210
202006221300|12|강원 맹방 해수욕장|113
202006221300|15|충남 만리포 해수욕장|273
